dataset,model,roc_auc,fpr@70tpr,fpr@75tpr,fpr@80tpr,fpr@85tpr,fpr@90tpr,fpr@95tpr
SVHN,CBLOF,0.649485996364587,0.501697944593387,0.580875781948168,0.627167113494191,0.672564789991063,0.763538873994638,0.86112600536193
SVHN,HBOS,0.601812235171102,0.586773905272565,0.641465594280608,0.699016979445934,0.769258266309205,0.824843610366399,0.899374441465594
SVHN,COPOD,0.630067540868001,0.535299374441466,0.603217158176944,0.667381590705988,0.720285969615728,0.79088471849866,0.874530831099196
SVHN,ECOD,0.638451484257689,0.504915102770331,0.586237712243074,0.668275245755139,0.71295799821269,0.763181411974978,0.85236818588025
SVHN,IForest,0.63422273288225,0.52135835567471,0.574620196604111,0.623592493297587,0.688114387846291,0.776228775692583,0.8437890974084
SVHN,HdLOF,0.666412552509833,0.450044682752458,0.49544235924933,0.571045576407507,0.641286863270777,0.711885612153709,0.836282394995532
SVHN,HdLOF-2l,0.645488257858997,0.516890080428955,0.578194816800715,0.650759606791778,0.690616621983914,0.771760500446828,0.8609472743521
SVHN,HdLOF-E2,0.659101603107731,0.454870420017873,0.518856121537087,0.583378016085791,0.630384271671135,0.707774798927614,0.818051831992851
SVHN,HdLOF-E,0.659137166931116,0.455227882037534,0.519213583556747,0.583199285075961,0.635924932975871,0.708847184986595,0.819839142091153
SVHN,LOF,0.626058305439722,0.518334985133796,0.569672943508424,0.662834489593657,0.755401387512389,0.821209117938553,0.904459861248761
SVHN,CBLOF,0.575111543280289,0.608325074331021,0.669970267591675,0.749653121902874,0.814667988107037,0.888404360753221,0.922299306243806
SVHN,HBOS,0.459066140583802,0.713776015857285,0.762338949454906,0.796432111000991,0.868780971258672,0.914568880079286,0.954013875123885
SVHN,COPOD,0.499293528058792,0.721902874132805,0.751437066402379,0.791674925668979,0.845986124876115,0.896927651139742,0.950445986124876
SVHN,ECOD,0.514703517400004,0.688999008919723,0.743706640237859,0.778196233894946,0.838453914767096,0.890584737363727,0.933994053518335
SVHN,IForest,0.516875666174243,0.681665014866204,0.720317145688801,0.782953419226957,0.850148662041625,0.886620416253717,0.936372646184341
SVHN,HdLOF,0.62763580604746,0.504261645193261,0.559167492566898,0.683052527254708,0.737363726461843,0.816848364717542,0.907036669970268
SVHN,HdLOF-2l,0.564279222843465,0.638652130822597,0.67195242814668,0.727254707631318,0.828543111992071,0.900495540138751,0.934192269573836
SVHN,HdLOF-E2,0.632780073676534,0.481466798810704,0.570069375619425,0.63211100099108,0.715758176412289,0.82378592666006,0.907036669970268
SVHN,HdLOF-E,0.632700413261776,0.485232903865213,0.572646184340932,0.631516352824579,0.716551040634291,0.824380574826561,0.906838453914767
SVHN,LOF,0.592662873262634,0.602275166344709,0.659368963296845,0.724404378622022,0.780424983902125,0.823138012449023,0.923159476282464
SVHN,CBLOF,0.556056962385727,0.685769478428847,0.714960291908135,0.765829577162481,0.846962867568148,0.913930027902984,0.949130714745654
SVHN,HBOS,0.458633936510857,0.750160978750805,0.822279459111397,0.849967804249839,0.888388066108607,0.925735136295342,0.965872504829363
SVHN,COPOD,0.500363133018823,0.725692208628461,0.774844387207555,0.835157759175789,0.862202189311011,0.91908134792874,0.946555054732775
SVHN,ECOD,0.517809287269319,0.689632968448165,0.74801459540674,0.794591113972956,0.848465335908993,0.897188237819275,0.936252414681262
SVHN,IForest,0.515837242817282,0.712599270229663,0.744580382056235,0.813908564069543,0.885597767761322,0.92466194462331,0.958574801459541
SVHN,HdLOF,0.594700185289827,0.578235672891178,0.635973384846534,0.721184803605924,0.783429920583816,0.874221936037776,0.932174286327538
SVHN,HdLOF-2l,0.555015747445147,0.694355011805108,0.758317235458253,0.796308220648208,0.849967804249839,0.898046791156901,0.944623309723117
SVHN,HdLOF-E2,0.604565663999019,0.56514273449238,0.617299849753166,0.684696286756815,0.763683193818416,0.8388066108607,0.923588752951277
SVHN,HdLOF-E,0.604265608368267,0.567718394505259,0.614509551405881,0.684481648422408,0.766473492165701,0.839450525863919,0.92401802962009
amazon,LOF,0.576216947368421,0.586315789473684,0.628947368421053,0.669052631578947,0.723894736842105,0.791894736842105,0.875894736842105
amazon,CBLOF,0.569408631578947,0.585473684210526,0.634,0.694105263157895,0.756210526315789,0.808842105263158,0.866105263157895
amazon,HBOS,0.563862105263158,0.612421052631579,0.664421052631579,0.706947368421053,0.764631578947368,0.821263157894737,0.891684210526316
